0.0	135.18666666666667	141.33333333333334	142.42	142.65333333333334	142.68	142.68	142.77333333333334	142.76	142.68	142.76666666666668	142.63333333333333	142.93333333333334	142.77333333333334	142.64	142.74666666666667	142.53333333333333	142.62	142.64	142.68	142.49333333333334	142.56666666666666	142.56666666666666	142.87333333333333	142.72	142.84666666666666	142.63333333333333	142.63333333333333	142.79333333333332	142.89333333333335	142.88666666666666	142.81333333333333	142.83333333333334	142.84	142.82666666666665	142.73333333333332	142.84666666666666	142.64666666666668	142.62666666666667	142.84	142.62666666666667	142.82	142.81333333333333	142.74	142.88	142.78	142.82	142.82	142.82666666666665	142.72666666666666	142.71333333333334	142.62666666666667	142.68666666666667	142.76666666666668	142.60666666666665	142.59333333333333	142.82	142.67333333333335	142.68	142.72666666666666	142.69333333333333	142.73333333333332	142.98	142.9	142.52	142.72	142.65333333333334	142.55333333333334	142.58	142.34666666666666	141.04	134.88666666666666	0.0
0.0	135.22	141.16	142.32	142.64666666666668	142.75333333333333	142.86	142.96666666666667	142.90666666666667	142.96	143.05333333333334	142.88	142.80666666666667	142.87333333333333	142.9	143.1	142.82666666666665	142.82	142.96	142.86	142.93333333333334	142.76666666666668	142.98666666666668	143.06	142.89333333333335	143.03333333333333	142.8	142.91333333333333	143.06666666666666	142.81333333333333	142.94	142.88666666666666	142.99333333333334	142.86666666666667	142.75333333333333	142.68666666666667	142.88	143.04666666666665	142.86	142.98	142.74666666666667	143.11333333333334	143.10666666666665	143.08	142.82666666666665	142.86666666666667	142.8	142.79333333333332	142.86666666666667	142.98	143.09333333333333	142.90666666666667	142.99333333333334	142.92	142.97333333333333	142.87333333333333	143.10666666666665	142.82666666666665	142.79333333333332	142.84666666666666	142.94	142.92666666666668	142.96	142.93333333333334	142.85333333333332	142.94666666666666	142.98	143.04666666666665	142.84	142.35333333333332	141.08666666666667	135.28	0.0
0.0	135.06666666666666	141.28	142.58666666666667	142.69333333333333	142.88666666666666	142.96666666666667	142.93333333333334	142.91333333333333	143.13333333333333	143.16666666666666	143.02666666666667	143.16666666666666	143.02666666666667	143.01333333333332	142.85333333333332	143.16	143.11333333333334	142.92666666666668	142.99333333333334	142.88666666666666	142.81333333333333	142.85333333333332	143.18	143.12666666666667	143.01333333333332	143.16	143.02	143.22	142.89333333333335	143.09333333333333	142.89333333333335	143.11333333333334	142.92	143.12666666666667	143.25333333333333	143.13333333333333	142.97333333333333	143.08	143.1	142.8	142.88	142.90666666666667	143.16666666666666	143.18666666666667	143.07333333333332	142.93333333333334	143.04	142.87333333333333	143.02666666666667	143.11333333333334	142.98	143.0	143.06666666666666	143.14666666666668	143.16	142.88	143.00666666666666	143.18666666666667	143.21333333333334	142.98666666666668	143.10666666666665	143.02	142.75333333333333	143.17333333333335	142.98666666666668	142.82	143.02	142.76	142.50666666666666	141.06666666666666	135.34	0.0
0.0	134.68	141.02	142.38	142.9	142.92	142.86666666666667	143.05333333333334	142.93333333333334	142.93333333333334	143.01333333333332	142.88	143.13333333333333	142.87333333333333	142.92666666666668	142.98	142.83333333333334	142.92666666666668	142.96666666666667	142.78	142.94	143.2	143.15333333333334	143.00666666666666	142.94666666666666	143.09333333333333	143.04	142.92666666666668	142.92666666666668	142.82	143.05333333333334	142.9	142.91333333333333	142.98	143.00666666666666	143.07333333333332	142.83333333333334	143.00666666666666	142.97333333333333	142.88666666666666	143.16	143.10666666666665	142.95333333333335	143.08	142.90666666666667	142.99333333333334	142.6	143.22	142.90666666666667	143.00666666666666	142.97333333333333	142.74666666666667	142.86666666666667	143.01333333333332	143.19333333333333	142.90666666666667	143.00666666666666	142.91333333333333	142.92666666666668	142.82	142.94	142.88666666666666	143.0	143.19333333333333	142.98	143.0	143.04	142.92	142.98	142.35333333333332	140.96	135.22	0.0
0.0	135.14666666666668	141.36	142.38	142.98666666666668	142.92	142.98666666666668	143.05333333333334	142.91333333333333	142.96	143.09333333333333	143.14666666666668	142.87333333333333	142.99333333333334	142.82666666666665	143.11333333333334	142.92666666666668	143.21333333333334	143.03333333333333	143.2	143.04666666666665	143.0	143.08	143.08666666666667	143.06	142.79333333333332	143.22	143.06666666666666	143.04	143.19333333333333	143.20666666666668	143.11333333333334	143.16666666666666	142.89333333333335	142.78	143.06	142.97333333333333	142.95333333333335	143.0	142.96	142.86666666666667	143.06666666666666	143.3	142.89333333333335	143.15333333333334	143.01333333333332	143.16	142.94666666666666	143.18666666666667	143.24666666666667	142.87333333333333	143.03333333333333	142.82	143.17333333333335	143.13333333333333	143.12	143.06666666666666	142.96	143.03333333333333	142.89333333333335	143.03333333333333	142.94666666666666	143.06	143.14666666666668	142.94666666666666	143.0	143.05333333333334	142.86	142.82666666666665	142.48	141.26666666666668	135.16666666666666	0.0
0.0	135.54	141.20666666666668	142.44	142.84666666666666	142.89333333333335	143.16	142.94666666666666	142.94	142.84666666666666	142.98666666666668	142.90666666666667	142.87333333333333	142.84666666666666	142.76	143.0	143.16	143.04666666666665	143.03333333333333	143.02666666666667	142.95333333333335	143.04	143.0	142.96666666666667	143.09333333333333	142.96666666666667	142.97333333333333	142.85333333333332	143.13333333333333	142.96666666666667	142.92666666666668	143.05333333333334	142.82	143.1	143.12	143.11333333333334	143.08666666666667	142.96	142.82666666666665	142.96	143.13333333333333	142.89333333333335	143.03333333333333	143.04666666666665	142.96666666666667	142.82	142.62666666666667	143.13333333333333	142.87333333333333	142.84	142.93333333333334	142.9	142.91333333333333	142.82666666666665	142.86666666666667	142.98	142.93333333333334	142.92	142.91333333333333	142.90666666666667	142.95333333333335	142.90666666666667	142.82	143.0	143.03333333333333	142.81333333333333	143.1	143.05333333333334	142.88666666666666	142.68	141.34	135.14666666666668	0.0
0.0	135.38	141.41333333333333	142.54	142.93333333333334	143.24	143.04666666666665	143.18666666666667	143.21333333333334	143.10666666666665	143.06	142.94666666666666	142.92666666666668	143.08666666666667	143.14	142.92666666666668	143.25333333333333	143.39333333333335	143.16	143.19333333333333	143.18666666666667	142.94666666666666	143.08	143.14666666666668	143.02	143.02	143.00666666666666	143.14	143.33333333333334	143.22	143.12	143.33333333333334	143.16	143.18666666666667	143.1	143.11333333333334	143.14	143.28	143.15333333333334	143.12	143.28666666666666	143.36	142.96666666666667	143.15333333333334	143.37333333333333	143.08	143.16666666666666	143.12	143.14	143.28666666666666	142.95333333333335	143.28	143.3	143.34	143.08	143.20666666666668	142.96	142.92	143.11333333333334	143.07333333333332	143.00666666666666	143.18	143.18666666666667	143.32666666666665	143.16666666666666	143.21333333333334	143.06	143.16666666666666	143.10666666666665	142.84666666666666	141.32666666666665	135.29333333333332	0.0
0.0	135.24666666666667	141.50666666666666	142.50666666666666	143.18666666666667	143.16	143.14	143.04	143.18666666666667	143.17333333333335	143.38	143.26	143.10666666666665	143.15333333333334	143.27333333333334	143.17333333333335	143.12	143.32666666666665	143.42666666666668	143.45333333333335	142.85333333333332	143.07333333333332	143.11333333333334	143.02	143.28666666666666	143.38666666666666	143.19333333333333	143.14666666666668	142.98	143.26	143.06666666666666	143.21333333333334	143.05333333333334	143.19333333333333	143.12666666666667	143.00666666666666	143.21333333333334	143.18666666666667	142.78	143.18666666666667	143.09333333333333	142.93333333333334	143.18666666666667	143.02666666666667	143.04	143.16666666666666	143.07333333333332	143.05333333333334	143.29333333333332	143.31333333333333	143.31333333333333	143.17333333333335	142.94666666666666	143.06	142.98	143.1	142.84	143.31333333333333	143.16	143.20666666666668	143.23333333333332	143.16	143.02	143.24	143.22666666666666	143.25333333333333	143.00666666666666	142.77333333333334	142.96	142.53333333333333	141.26666666666668	135.06666666666666	0.0
0.0	135.21333333333334	141.22	142.39333333333335	143.02	142.77333333333334	142.95333333333335	142.91333333333333	143.03333333333333	143.29333333333332	142.92666666666668	142.98666666666668	142.91333333333333	142.80666666666667	142.82666666666665	142.88	143.16	143.03333333333333	142.8	143.03333333333333	142.82	142.86666666666667	142.72666666666666	142.86666666666667	143.10666666666665	142.91333333333333	143.16	143.00666666666666	142.75333333333333	143.12666666666667	142.83333333333334	142.95333333333335	142.88666666666666	142.88	143.00666666666666	143.13333333333333	143.16666666666666	142.94	142.82	142.88	142.81333333333333	142.78	143.2	142.99333333333334	142.94	143.09333333333333	142.74	143.04666666666665	143.00666666666666	142.97333333333333	143.07333333333332	142.94	142.78	142.84	142.85333333333332	142.94666666666666	142.96666666666667	143.18666666666667	142.78	143.04	143.07333333333332	142.90666666666667	142.96	142.92666666666668	142.99333333333334	143.10666666666665	143.13333333333333	142.70666666666668	142.87333333333333	142.36666666666667	141.22666666666666	135.32	0.0
0.0	134.84	140.82666666666665	142.54	143.08666666666667	142.91333333333333	143.04	142.95333333333335	142.99333333333334	143.00666666666666	143.10666666666665	143.04	143.16666666666666	143.15333333333334	143.10666666666665	143.08	143.02666666666667	143.06	143.01333333333332	142.99333333333334	142.9	143.16666666666666	142.86	142.92666666666668	143.04	142.87333333333333	142.85333333333332	142.99333333333334	143.21333333333334	142.9	143.01333333333332	143.11333333333334	142.79333333333332	143.16	143.13333333333333	143.16	142.98	143.06	142.94	143.14	142.92666666666668	142.82	143.01333333333332	143.23333333333332	142.94	142.83333333333334	142.92666666666668	143.12666666666667	142.96	143.07333333333332	142.78	142.93333333333334	142.92	143.11333333333334	142.95333333333335	142.94	142.97333333333333	143.02	143.14666666666668	143.13333333333333	143.09333333333333	143.08666666666667	142.94666666666666	142.9	142.82	142.75333333333333	142.98	142.92	142.83333333333334	142.4	141.28666666666666	135.05333333333334	0.0
