0.0	42.166666666666664	43.10666666666667	43.513333333333335	43.46	43.38	43.54	43.513333333333335	43.513333333333335	43.54666666666667	43.49333333333333	43.8	43.22666666666667	43.57333333333333	43.70666666666666	43.666666666666664	43.346666666666664	43.5	43.446666666666665	43.586666666666666	43.72666666666667	43.473333333333336	43.46	43.4	43.333333333333336	43.626666666666665	43.68	43.44	43.58	43.39333333333333	43.36666666666667	43.32	43.26	43.32	43.26	41.986666666666665	0.0
0.0	41.78666666666667	43.32666666666667	43.50666666666667	43.406666666666666	43.46	43.486666666666665	43.6	43.42	43.3	43.486666666666665	43.61333333333334	43.42666666666667	43.42	43.76	43.32	43.49333333333333	43.53333333333333	43.62	43.57333333333333	43.42666666666667	43.53333333333333	43.58	43.62	43.67333333333333	43.833333333333336	43.473333333333336	43.35333333333333	43.4	43.45333333333333	43.64666666666667	43.346666666666664	43.3	43.35333333333333	43.14666666666667	42.06	0.0
0.0	42.00666666666667	43.32	43.27333333333333	43.58	43.5	43.64666666666667	43.50666666666667	43.473333333333336	43.68666666666667	43.66	43.45333333333333	43.60666666666667	43.61333333333334	43.446666666666665	43.693333333333335	43.473333333333336	43.52	43.71333333333333	43.57333333333333	43.44	43.68	43.60666666666667	43.67333333333333	43.82666666666667	43.61333333333334	43.67333333333333	43.64	43.733333333333334	43.63333333333333	43.406666666666666	43.63333333333333	43.6	43.56	42.88666666666666	42.193333333333335	0.0
0.0	41.95333333333333	43.12	43.086666666666666	43.54	43.526666666666664	43.56666666666667	43.593333333333334	43.49333333333333	43.52	43.513333333333335	43.586666666666666	43.486666666666665	43.38666666666666	43.24	43.22	43.21333333333333	43.42	43.46666666666667	43.54666666666667	43.413333333333334	43.45333333333333	43.6	43.54666666666667	43.45333333333333	43.446666666666665	43.7	43.54666666666667	43.166666666666664	43.4	43.626666666666665	43.49333333333333	43.233333333333334	43.20666666666666	42.78666666666667	42.026666666666664	0.0
0.0	41.973333333333336	43.11333333333334	43.586666666666666	43.74	43.72	43.96	43.72666666666667	43.67333333333333	43.873333333333335	43.626666666666665	43.82666666666667	43.906666666666666	43.78666666666667	43.64	44.013333333333335	44.06	43.70666666666666	43.98	43.53333333333333	43.4	43.68	43.693333333333335	43.666666666666664	44.0	43.68	43.84	43.84	43.72	43.49333333333333	43.626666666666665	43.85333333333333	43.553333333333335	43.58	43.24	42.233333333333334	0.0
0.0	41.81333333333333	42.96666666666667	43.08	43.28	43.32666666666667	43.27333333333333	43.18	43.39333333333333	43.1	43.20666666666666	43.56666666666667	43.233333333333334	43.406666666666666	43.233333333333334	43.666666666666664	43.56	43.553333333333335	43.62	43.42666666666667	43.193333333333335	43.45333333333333	43.38666666666666	43.626666666666665	43.32666666666667	43.266666666666666	43.526666666666664	43.45333333333333	43.24666666666667	43.11333333333334	43.20666666666666	43.24666666666667	43.373333333333335	43.46666666666667	42.913333333333334	42.013333333333335	0.0
0.0	42.0	43.11333333333334	43.31333333333333	43.513333333333335	43.46666666666667	43.38666666666666	43.72	43.82	43.68	43.86	43.413333333333334	43.17333333333333	43.32	43.54666666666667	43.72	43.333333333333336	43.7	43.6	43.526666666666664	43.66	43.593333333333334	43.57333333333333	43.44	43.74666666666667	43.7	43.666666666666664	43.473333333333336	43.806666666666665	43.44	43.60666666666667	43.14666666666667	43.27333333333333	43.25333333333333	42.82	42.11333333333334	0.0
0.0	42.153333333333336	43.03333333333333	43.35333333333333	43.75333333333333	43.88	43.42666666666667	43.58	43.46666666666667	43.46	43.64	43.64	43.67333333333333	43.54	43.66	43.72666666666667	43.62	43.5	43.806666666666665	43.63333333333333	43.50666666666667	43.61333333333334	43.24	43.43333333333333	43.60666666666667	43.5	43.653333333333336	43.46666666666667	43.7	43.67333333333333	43.593333333333334	43.513333333333335	43.53333333333333	43.49333333333333	43.32	42.38666666666666	0.0
0.0	42.13333333333333	43.17333333333333	43.54	43.84	43.54	43.72666666666667	43.54	43.11333333333334	43.46	43.31333333333333	43.693333333333335	43.346666666666664	43.013333333333335	43.48	43.43333333333333	43.4	43.28666666666667	43.45333333333333	43.333333333333336	43.50666666666667	43.31333333333333	43.38	43.53333333333333	43.50666666666667	43.28666666666667	43.76	43.48	43.67333333333333	43.61333333333334	43.35333333333333	43.25333333333333	43.50666666666667	43.3	43.24	41.9	0.0
0.0	42.38	43.32	43.57333333333333	43.586666666666666	43.64666666666667	43.72666666666667	43.82	43.74	43.82	43.96	43.7	43.64666666666667	43.833333333333336	43.57333333333333	43.666666666666664	43.68	43.666666666666664	43.766666666666666	43.63333333333333	43.693333333333335	43.846666666666664	43.85333333333333	43.85333333333333	44.06	43.78666666666667	43.82666666666667	43.38666666666666	43.67333333333333	43.9	43.733333333333334	43.68666666666667	43.84	43.553333333333335	43.24666666666667	42.28666666666667	0.0
0.0	42.03333333333333	42.766666666666666	43.45333333333333	43.39333333333333	43.58	43.29333333333334	43.5	43.36666666666667	43.43333333333333	43.306666666666665	43.29333333333334	43.62	43.513333333333335	43.553333333333335	43.6	43.38	43.406666666666666	43.346666666666664	43.34	43.42	43.28666666666667	43.49333333333333	43.66	43.43333333333333	43.34	43.38666666666666	43.36	43.45333333333333	43.58	43.62	43.166666666666664	43.25333333333333	43.193333333333335	43.193333333333335	41.74666666666667	0.0
0.0	42.13333333333333	43.02	43.373333333333335	43.77333333333333	43.67333333333333	43.72666666666667	43.486666666666665	43.58	43.70666666666666	43.56	43.68666666666667	43.78	43.45333333333333	43.346666666666664	43.28666666666667	43.72	43.61333333333334	43.4	43.44	43.586666666666666	43.54666666666667	43.54	43.54	43.5	43.513333333333335	43.48	43.61333333333334	43.74666666666667	43.906666666666666	43.78	43.64666666666667	43.62	43.18	43.35333333333333	42.06666666666667	0.0
0.0	42.04	42.586666666666666	42.973333333333336	43.3	43.4	43.38	43.35333333333333	43.46	43.39333333333333	43.5	43.32666666666667	43.45333333333333	43.60666666666667	43.306666666666665	43.4	43.54	43.553333333333335	43.153333333333336	43.20666666666666	43.446666666666665	43.4	43.22666666666667	43.266666666666666	43.29333333333334	43.153333333333336	42.98	43.17333333333333	43.373333333333335	43.29333333333334	43.46	43.373333333333335	43.03333333333333	43.13333333333333	42.92666666666667	41.67333333333333	0.0
0.0	42.153333333333336	43.07333333333333	43.64666666666667	43.56	43.666666666666664	43.766666666666666	43.666666666666664	43.6	43.64	43.52	43.53333333333333	43.93333333333333	43.44	43.70666666666666	43.75333333333333	43.84	43.77333333333333	43.973333333333336	43.88	43.733333333333334	43.38666666666666	43.82666666666667	43.446666666666665	43.8	43.66	43.68666666666667	43.913333333333334	44.0	43.846666666666664	43.733333333333334	43.77333333333333	43.553333333333335	43.67333333333333	43.21333333333333	42.02	0.0
