0.6649983316649983	0.16750083416750083	0.16750083416750083
0.6598622431955765	0.17931026264359598	0.1608274941608275
0.6640211640211641	0.18783068783068782	0.14814814814814814
0.6621025787692454	0.20042661709328377	0.13747080413747081
0.6615663282329949	0.2139758806425473	0.12445779112445779
0.6582415749082415	0.23031364698031365	0.11144477811144478
0.6566566566566566	0.24824824824824826	0.09509509509509509
0.6532365699032365	0.2693526860193527	0.07741074407741075
0.6517469850803184	0.2935316268649602	0.05472138805472139
0.6305352972019639	0.3230849897516564	0.046379713046379716
0.6428571428571429	0.35714285714285715	0.0
0.6071428571428571	0.39285714285714285	0.0
0.5680919014252348	0.4272367605700939	0.004671338004671338
0.5158610991944326	0.4514395347728681	0.032699366032699365
0.3708708708708709	0.3708708708708709	0.25825825825825827
