0.0	76.53	87.58	94.35	99.81	103.69	107.09	109.23	111.67	113.66	115.73	116.6	117.73	119.18	120.7	121.61	122.07	123.1	123.68	123.9	124.47	124.71	125.38	125.17	124.95	125.01	125.57	125.13	124.87	123.82	123.26	123.13	121.81	121.45	120.32	119.33	118.77	117.11	115.5	114.06	111.94	110.15	107.45	104.0	99.85	95.1	87.88	76.61	0.0
0.0	76.63	87.59	95.03	99.94	104.51	106.73	109.88	112.28	114.49	116.11	117.72	118.48	120.1	121.16	121.63	122.52	123.38	123.58	124.02	124.39	125.06	125.11	125.3	125.4	124.82	124.44	124.25	124.33	123.66	122.82	122.54	121.95	120.75	120.16	119.12	117.75	117.04	115.46	113.65	111.97	110.14	107.47	104.75	100.93	95.45	87.83	76.34	0.0
0.0	76.98	88.1	95.01	99.75	104.02	107.07	109.69	112.16	113.81	115.47	116.17	117.82	118.85	119.82	121.66	122.75	122.67	122.88	123.62	123.59	124.22	124.35	124.05	124.14	124.9	124.68	124.49	124.42	123.63	122.94	122.53	121.73	120.86	119.65	118.42	117.56	116.05	114.53	113.33	111.12	109.21	106.5	103.4	99.44	94.34	87.86	76.94	0.0
0.0	76.76	87.91	95.19	100.3	103.82	107.06	109.8	112.6	113.98	116.25	117.38	119.24	120.37	121.51	122.36	122.88	123.06	123.87	124.53	124.8	125.07	125.3	125.26	124.79	125.52	126.1	125.56	124.55	124.33	123.93	123.69	123.27	122.64	121.03	120.13	118.65	117.41	115.61	114.55	111.83	109.35	106.92	103.53	99.7	94.55	87.27	76.71	0.0
0.0	76.56	87.77	95.04	99.91	103.85	107.35	110.1	112.46	114.22	116.2	117.36	118.91	120.58	121.23	121.76	123.09	123.59	124.03	124.51	125.01	125.01	125.44	125.73	125.62	125.98	125.36	125.2	124.98	124.26	123.71	123.29	122.56	121.84	121.03	120.02	118.59	117.85	115.46	114.1	112.27	110.11	107.71	104.82	100.2	95.1	87.93	76.75	0.0
0.0	77.05	87.37	94.78	100.34	103.87	107.86	110.12	111.94	114.05	115.7	117.1	118.26	118.94	120.57	121.89	122.27	122.97	123.49	124.12	124.53	123.98	124.03	124.57	125.01	124.53	124.39	124.67	124.5	123.91	123.26	122.75	121.95	120.93	119.58	119.37	117.34	116.44	115.09	113.6	112.14	109.92	107.37	103.34	99.96	94.86	88.11	76.72	0.0
0.0	76.92	87.98	94.89	100.02	104.17	107.2	110.2	112.52	113.57	116.02	117.26	118.77	119.66	120.85	121.43	122.35	122.86	123.51	123.98	123.9	124.58	124.84	124.82	124.58	125.16	124.92	124.61	123.82	124.57	123.76	123.2	122.61	121.67	120.47	119.47	118.71	117.64	115.55	114.33	112.26	109.47	106.99	103.9	100.18	94.99	88.12	76.69	0.0
0.0	76.87	87.92	95.16	100.23	104.13	107.49	110.05	112.7	114.65	116.61	117.74	119.02	120.13	121.07	121.75	122.83	122.93	123.65	124.07	125.27	124.8	125.27	125.35	125.21	124.98	125.13	125.09	124.3	123.95	123.17	122.56	122.3	122.01	120.67	119.62	118.96	117.12	115.94	113.64	112.5	109.74	107.13	104.12	100.13	95.49	88.63	76.66	0.0
0.0	76.81	88.5	95.55	100.24	104.81	107.94	110.25	112.61	115.05	116.72	117.91	119.71	121.4	123.04	123.55	123.98	124.57	124.89	125.05	125.55	125.44	125.9	126.56	125.75	125.77	125.93	125.67	125.11	124.71	124.84	124.4	123.37	122.38	121.77	120.95	119.64	118.19	116.48	114.03	112.09	110.45	107.69	104.8	100.31	95.68	88.08	77.37	0.0
0.0	76.81	87.81	94.67	99.55	103.64	107.56	110.54	112.79	114.57	116.23	117.08	118.51	119.58	121.05	122.25	123.08	123.14	123.68	123.96	124.88	125.54	125.74	125.49	125.26	125.33	125.42	124.98	124.54	124.74	124.32	123.82	122.8	122.11	121.1	119.96	118.39	116.94	115.93	114.44	112.73	109.96	107.24	103.76	99.77	94.53	87.43	77.23	0.0
0.0	76.65	87.88	95.13	100.12	103.61	107.25	109.62	112.39	114.26	115.94	117.41	119.4	119.92	120.78	121.57	121.95	122.56	123.16	123.47	124.13	124.29	124.11	124.77	125.44	125.17	125.11	125.01	124.54	124.13	123.46	122.66	122.32	121.64	120.62	120.5	118.91	117.52	116.31	114.48	112.95	110.09	107.26	104.12	99.79	95.22	88.47	76.77	0.0
0.0	76.55	87.93	94.74	99.77	104.04	107.33	109.96	112.02	114.13	115.66	116.8	118.14	119.26	120.52	121.14	122.35	122.84	123.33	123.53	124.24	124.24	124.33	124.63	124.57	124.42	124.33	124.15	124.07	123.12	123.23	122.22	121.54	120.4	119.67	119.1	118.19	116.29	115.58	114.33	112.35	110.08	107.44	104.04	99.94	94.51	88.56	76.39	0.0
0.0	76.82	87.9	95.03	99.95	104.3	107.58	109.92	112.28	114.88	116.19	118.13	118.87	119.34	120.74	121.46	122.15	122.95	123.93	124.71	124.49	124.47	124.84	125.04	124.39	124.66	124.61	124.36	123.81	123.99	124.04	123.31	122.61	121.67	120.82	120.04	118.66	117.78	116.12	114.48	112.58	110.21	107.71	104.38	100.63	95.26	88.32	76.92	0.0
0.0	77.14	89.09	96.42	101.18	105.65	108.71	111.37	113.69	115.96	117.17	119.1	120.44	121.28	121.83	123.04	123.88	124.58	124.7	124.68	125.14	125.19	125.62	126.06	125.5	126.08	125.89	125.94	125.8	125.33	125.0	124.47	123.77	122.41	122.4	121.4	120.36	118.38	117.62	116.0	113.66	111.64	108.31	105.2	101.09	96.03	89.01	77.15	0.0
0.0	76.72	87.61	95.01	100.18	104.1	106.69	109.25	111.86	114.63	115.6	117.76	119.0	119.73	120.93	121.38	122.53	123.26	123.83	124.19	124.62	124.84	125.29	126.14	125.41	125.25	124.86	124.57	124.82	124.45	123.68	123.61	122.35	121.49	121.41	119.82	118.41	117.82	116.12	113.78	112.01	109.97	108.0	104.68	100.61	95.4	88.05	76.7	0.0
0.0	76.85	88.09	95.06	100.54	104.16	107.71	110.41	112.25	114.85	116.46	117.21	118.73	119.43	121.2	121.85	122.58	123.13	123.42	124.42	124.37	124.7	124.89	125.0	124.89	124.72	124.55	124.4	124.5	124.26	123.93	123.31	122.49	121.15	120.65	119.17	118.57	116.86	115.37	113.58	112.35	109.58	107.88	103.62	99.53	94.77	87.92	76.88	0.0
0.0	76.45	88.34	95.13	99.78	104.16	107.18	109.87	112.81	114.43	116.62	117.8	118.36	119.57	120.45	121.4	122.48	122.53	123.08	123.39	124.23	124.16	124.69	125.24	125.52	125.27	124.64	125.02	124.59	124.17	124.36	123.85	123.81	122.64	121.68	120.77	119.04	117.68	116.01	114.01	112.16	109.89	107.39	104.1	99.39	95.25	87.72	76.82	0.0
0.0	77.35	88.32	95.5	100.39	104.14	107.44	109.94	112.16	114.08	116.66	117.92	119.36	120.62	121.19	122.21	123.15	123.69	124.98	125.07	124.64	124.85	125.03	125.13	125.08	125.64	124.89	124.37	125.21	124.54	123.93	122.86	122.52	121.37	120.32	119.54	118.41	117.43	115.93	114.3	112.8	110.64	108.09	104.58	100.92	95.26	88.05	77.1	0.0
0.0	76.63	88.18	95.41	100.55	104.73	107.54	110.51	113.11	114.46	116.49	117.89	119.1	120.22	121.55	122.29	122.56	123.37	123.94	124.12	124.63	125.04	125.5	125.5	124.83	125.56	124.63	125.01	124.93	124.31	123.84	123.1	122.22	121.23	121.02	119.34	118.12	116.65	114.99	113.88	112.31	109.44	106.63	103.28	100.06	94.72	87.87	76.55	0.0
0.0	76.71	88.22	95.06	100.11	104.33	107.24	109.78	112.87	115.06	116.67	118.75	119.13	120.42	120.73	121.82	121.62	122.72	123.19	123.38	123.59	124.1	124.27	123.97	124.21	124.44	124.66	124.53	124.32	123.37	122.59	122.22	122.24	121.26	120.47	119.08	118.22	117.32	115.62	114.37	112.44	109.91	106.91	103.72	99.62	94.69	87.73	76.57	0.0
0.0	77.05	87.53	95.36	100.6	104.1	107.27	109.91	111.74	113.98	116.01	117.36	118.7	119.53	120.54	121.38	122.17	122.45	122.7	123.53	124.47	124.35	124.48	124.35	124.46	124.97	124.76	124.18	124.27	124.05	123.07	122.72	122.45	121.88	121.26	119.94	118.66	117.41	116.12	114.43	111.87	109.72	107.42	104.04	100.55	94.98	87.96	76.58	0.0
0.0	76.78	88.09	95.14	100.05	103.67	106.89	109.98	112.5	113.54	115.89	116.18	117.72	119.49	119.9	120.89	121.63	122.31	123.22	123.12	123.77	123.91	124.54	124.02	124.5	124.29	124.81	124.15	124.37	124.18	123.46	123.01	122.47	122.03	120.98	120.05	118.23	117.23	116.0	113.28	112.12	109.42	107.0	104.1	99.63	95.24	87.87	77.08	0.0
0.0	77.0	88.43	95.33	100.02	103.86	106.94	110.46	111.73	114.28	115.91	118.36	119.55	120.72	121.67	121.81	122.09	123.46	124.55	124.08	124.7	124.8	125.0	125.28	125.3	125.61	125.8	125.78	125.21	125.1	125.17	123.92	122.88	121.98	121.42	120.65	119.77	118.41	116.62	114.86	112.81	110.69	107.88	104.72	100.98	95.02	88.44	76.69	0.0
0.0	77.27	88.28	95.06	100.32	103.78	106.83	109.51	111.94	113.6	115.6	117.2	118.46	119.71	119.77	121.14	121.67	122.78	123.89	124.03	124.27	125.05	125.18	125.08	125.2	124.77	124.75	124.4	124.2	123.84	122.94	122.59	122.15	121.21	120.51	119.82	118.48	118.1	116.29	114.49	113.27	110.31	108.01	104.72	100.91	95.53	88.75	77.54	0.0
0.0	76.76	87.42	94.56	99.48	104.04	107.61	110.57	113.19	115.15	116.09	117.76	118.93	120.12	121.38	122.08	122.62	123.22	123.72	124.18	124.46	125.09	125.35	125.54	125.13	124.97	124.84	124.33	124.38	124.13	122.74	122.73	121.96	121.56	120.46	119.27	118.63	116.22	115.09	113.47	111.82	109.36	106.98	103.67	99.76	95.87	88.01	76.81	0.0
0.0	76.35	87.47	94.91	99.92	104.35	107.83	110.04	112.38	114.11	115.96	117.55	118.62	119.58	120.84	121.43	122.12	122.98	123.4	124.01	124.3	124.38	124.24	124.51	124.51	124.22	124.1	123.52	123.64	123.05	122.71	122.94	122.03	121.45	120.38	119.34	118.32	116.61	115.36	113.7	112.46	109.62	107.19	103.32	99.33	94.77	87.2	76.76	0.0
0.0	76.8	88.35	95.22	100.33	104.32	107.24	109.94	112.24	114.3	115.5	117.39	118.89	120.1	121.01	121.8	122.85	123.22	123.75	124.4	124.61	124.65	125.05	124.68	124.39	125.2	124.69	124.38	124.45	123.96	123.41	122.77	122.44	121.96	120.84	120.4	118.7	117.48	115.47	114.47	111.96	109.72	106.89	103.88	99.48	94.53	87.35	76.43	0.0
0.0	76.26	87.92	95.4	100.9	104.19	108.12	110.47	113.3	115.48	116.82	117.91	119.2	120.51	121.61	122.65	123.99	124.04	124.45	124.68	124.86	125.49	125.26	125.71	125.71	125.45	124.58	125.31	125.04	124.14	124.02	123.6	122.71	121.82	121.18	120.54	118.95	117.5	115.8	114.63	112.48	109.67	107.24	104.06	100.01	95.69	88.0	77.11	0.0
0.0	76.83	87.77	94.59	99.06	103.68	106.66	109.14	110.89	113.25	114.88	116.33	117.3	119.18	119.83	120.93	121.37	122.13	122.87	123.61	123.66	124.46	124.59	124.26	124.29	124.52	124.01	124.25	123.84	123.83	123.22	122.71	122.34	121.46	120.58	119.42	118.35	117.6	115.84	113.62	111.72	109.8	106.56	103.96	100.26	95.2	87.54	76.83	0.0
0.0	77.04	88.34	95.77	100.62	104.65	108.36	110.28	113.32	115.33	116.89	118.59	119.34	120.92	121.81	123.04	123.47	123.95	124.5	124.99	124.77	125.7	126.09	126.11	125.97	125.55	125.24	124.74	124.71	124.48	123.69	122.97	122.6	122.16	121.3	120.2	119.31	117.77	116.11	114.23	112.37	110.07	107.9	104.69	100.07	95.44	88.12	76.9	0.0
0.0	77.38	88.04	95.44	100.44	103.96	107.41	110.01	112.23	113.52	116.17	117.52	118.88	119.98	121.41	121.73	122.6	123.38	123.98	124.19	124.96	125.68	125.28	125.63	125.04	125.18	124.87	125.11	124.56	124.58	124.28	123.84	123.55	121.8	121.33	120.19	119.37	117.69	116.37	114.61	112.58	110.14	107.35	104.33	100.3	95.2	87.97	76.93	0.0
0.0	76.45	88.04	95.55	100.39	104.76	107.4	110.42	112.62	115.01	115.91	117.81	119.06	119.94	121.41	122.06	122.77	123.87	124.5	124.69	125.19	125.39	125.55	126.25	127.04	127.13	126.46	126.32	126.39	125.95	125.8	124.76	124.58	123.61	121.83	121.03	119.81	118.79	117.23	115.27	113.18	110.86	108.23	104.55	100.39	95.52	88.38	77.26	0.0
0.0	76.88	88.75	95.89	100.6	104.62	107.69	110.03	112.7	115.35	117.45	118.51	119.68	121.12	122.24	123.01	123.07	123.44	123.78	124.41	125.37	125.55	126.35	126.35	126.57	126.33	125.65	124.95	124.77	124.2	123.77	123.63	122.62	122.24	120.81	120.11	118.73	117.85	115.77	114.12	112.76	110.68	108.12	105.44	100.31	95.27	88.71	77.03	0.0
0.0	77.01	88.2	94.95	100.0	103.81	107.44	109.66	112.44	113.86	115.58	117.56	118.74	119.15	120.54	122.03	122.42	123.23	123.37	123.38	123.41	124.29	124.6	124.78	124.49	124.96	124.06	124.17	124.07	122.95	123.15	122.59	121.91	121.1	120.21	119.33	118.4	116.85	115.76	114.43	112.72	110.23	107.22	104.16	100.14	95.4	87.87	76.77	0.0
0.0	76.51	87.69	94.85	100.4	103.44	107.05	109.62	111.33	112.69	114.65	116.6	117.95	119.78	120.36	121.39	122.1	122.22	122.74	123.56	124.12	124.53	124.5	124.87	124.89	124.44	124.75	124.16	124.35	123.93	123.39	122.39	122.14	120.87	120.68	119.52	118.54	116.8	116.14	113.78	111.77	110.01	106.86	103.59	99.85	95.21	87.37	76.65	0.0
0.0	77.04	88.8	95.06	100.62	104.44	107.47	110.12	112.05	114.27	115.81	117.57	118.86	120.41	121.31	121.85	122.81	123.23	123.76	124.54	124.47	124.94	124.92	125.39	125.55	125.35	125.97	125.64	125.34	124.57	123.47	123.27	122.59	121.49	120.38	119.96	118.88	117.62	116.1	114.22	112.28	110.48	107.74	104.31	100.15	94.98	88.25	76.78	0.0
0.0	76.93	87.68	94.94	99.65	104.16	107.13	110.33	112.08	114.06	116.12	116.86	118.6	119.64	121.0	121.54	121.8	122.67	123.27	123.76	124.18	123.86	123.7	124.51	124.59	124.04	124.2	124.43	123.56	123.17	123.19	122.08	121.42	120.46	119.75	118.84	117.76	117.11	115.06	113.39	111.85	109.73	106.83	103.9	99.81	94.82	87.72	76.59	0.0
0.0	76.52	88.12	94.4	99.71	103.89	106.82	109.93	111.59	114.07	115.88	117.2	118.47	119.71	120.74	122.43	123.22	123.45	124.07	124.12	124.91	124.94	125.41	125.67	126.11	125.59	125.05	125.35	124.83	124.36	123.66	122.7	122.03	121.22	120.68	119.77	118.2	116.67	115.76	114.05	112.11	110.15	107.13	104.09	100.57	94.96	87.89	76.89	0.0
0.0	76.42	87.91	95.0	100.39	104.25	107.6	110.03	112.39	114.32	115.22	116.45	117.93	119.31	120.35	121.0	121.88	122.42	122.83	123.57	124.35	124.04	124.46	124.65	124.65	123.84	123.48	123.96	123.72	123.24	122.68	122.28	121.18	120.58	120.09	119.1	118.05	116.76	115.41	113.79	112.13	109.32	106.98	103.56	99.9	95.2	87.93	77.03	0.0
0.0	77.15	88.54	95.83	100.62	104.76	106.93	109.37	111.79	113.83	115.52	117.39	118.78	120.44	121.62	122.62	122.51	123.9	124.27	125.25	125.01	125.34	125.71	125.29	125.66	126.01	125.21	124.85	124.52	124.72	124.63	123.42	123.27	122.24	121.73	120.92	119.48	118.21	116.23	114.94	112.4	110.16	107.69	104.52	100.41	95.14	87.79	77.2	0.0
0.0	77.11	88.33	95.0	101.16	104.57	107.28	110.21	112.23	114.12	115.47	117.41	118.86	119.89	121.06	122.05	123.0	123.77	124.39	124.65	125.19	124.59	125.0	125.28	125.25	125.6	125.35	125.32	124.85	124.59	123.78	123.61	122.58	122.12	121.07	119.59	119.07	117.9	115.7	114.22	112.62	110.05	107.65	104.5	100.15	95.3	88.39	77.01	0.0
0.0	77.01	88.13	95.2	100.7	104.76	108.04	110.64	112.36	115.05	116.71	118.11	119.86	120.09	120.98	122.24	123.02	124.24	124.66	125.11	125.61	125.94	126.15	125.9	125.59	125.26	125.97	124.61	124.98	124.64	124.22	123.46	123.1	122.44	122.02	120.35	118.89	117.68	116.32	114.41	112.51	110.07	107.84	103.88	100.85	95.41	88.61	77.06	0.0
0.0	76.6	87.25	94.78	100.13	104.55	107.58	110.51	112.94	114.63	116.22	117.59	118.44	119.49	120.54	121.68	122.18	122.96	123.04	123.73	124.4	125.06	124.54	124.99	124.88	124.76	124.22	123.84	123.76	123.52	122.94	122.05	122.12	121.31	120.77	119.68	118.26	116.89	115.3	113.3	111.3	109.06	107.28	104.38	99.94	94.75	88.1	76.87	0.0
0.0	76.94	88.35	95.04	99.59	103.82	106.91	109.9	112.33	114.11	115.72	116.47	117.68	119.51	120.68	121.37	121.94	122.01	123.02	123.75	123.82	124.32	123.99	124.65	124.62	124.75	124.57	123.96	123.94	123.39	123.1	122.88	122.44	120.85	119.97	119.48	118.11	116.65	115.35	113.89	111.68	109.69	107.46	104.2	100.29	94.77	87.55	76.62	0.0
0.0	76.88	88.35	95.36	100.33	104.38	107.53	109.72	112.47	114.18	115.88	117.56	119.11	120.17	120.84	122.03	122.92	123.75	123.44	124.13	124.15	124.46	124.97	125.37	125.14	125.52	124.73	124.47	124.33	124.56	123.61	122.98	122.28	120.97	120.74	119.52	118.49	116.82	115.48	114.11	112.57	109.76	107.74	104.5	99.85	95.27	88.11	76.63	0.0
0.0	76.67	88.16	95.07	100.35	104.12	107.39	110.07	112.45	114.76	116.37	117.48	118.66	120.84	121.73	122.32	123.42	123.72	124.17	124.59	125.09	125.09	125.22	126.06	126.17	125.78	125.79	125.18	125.22	124.66	124.06	123.22	122.38	121.45	120.94	119.6	118.8	117.65	116.18	114.34	113.01	110.77	108.0	104.2	100.57	95.5	88.12	76.71	0.0
0.0	76.59	87.98	94.5	99.7	103.16	106.97	109.63	112.25	114.43	116.0	117.81	118.47	119.91	120.55	121.83	121.72	122.86	122.77	124.17	124.0	125.17	125.5	124.77	124.97	124.77	125.12	124.68	124.21	124.11	123.61	123.66	123.33	122.14	121.13	120.25	119.16	117.97	115.75	114.57	112.54	109.11	107.18	103.64	99.58	94.81	87.88	76.25	0.0
0.0	76.88	88.03	94.96	100.73	104.48	107.2	109.95	112.49	114.06	115.77	117.14	119.07	120.31	122.07	122.38	122.83	123.42	123.81	124.36	124.76	125.24	124.83	125.03	125.53	125.89	125.32	126.17	125.58	125.63	124.77	123.97	123.35	122.09	121.83	120.54	119.55	118.36	116.55	114.86	112.83	109.95	107.81	104.12	100.52	95.72	88.27	76.79	0.0
0.0	76.63	88.21	94.93	99.84	103.71	107.26	109.62	111.64	113.84	115.43	116.88	118.55	119.39	121.02	121.49	122.39	123.17	123.47	123.96	124.73	124.91	125.43	125.33	125.67	124.99	124.68	124.49	124.07	124.31	123.03	122.7	122.08	120.81	120.51	119.4	118.25	117.47	115.72	114.18	112.62	109.66	106.8	103.53	99.94	94.8	87.8	76.96	0.0
0.0	77.56	88.06	95.52	100.5	104.51	107.27	110.0	112.44	114.27	116.54	118.27	118.99	121.0	121.16	121.95	123.25	124.02	124.32	124.09	124.48	124.51	125.44	124.85	124.91	125.09	125.29	124.72	124.87	124.11	124.04	123.23	122.96	122.2	121.45	120.66	119.86	118.31	116.94	114.96	113.04	109.98	107.55	104.36	100.3	95.17	88.11	76.84	0.0
0.0	76.69	87.69	95.53	100.47	104.02	107.67	110.29	112.17	113.97	116.34	117.98	119.1	120.12	120.92	121.61	122.12	122.61	123.79	124.15	124.16	124.12	124.58	124.65	125.27	125.1	124.97	125.02	125.09	124.26	123.91	123.23	123.02	122.03	120.98	120.3	119.21	117.63	115.51	114.36	112.67	109.74	107.48	104.54	100.27	95.0	88.21	77.17	0.0
0.0	77.05	87.66	94.98	99.94	104.31	107.5	110.08	112.09	114.43	115.94	116.97	118.62	119.27	120.79	121.82	121.77	122.64	123.59	124.28	124.8	124.96	124.7	124.51	125.14	124.86	124.9	124.24	123.98	124.02	123.53	122.26	121.62	121.03	120.11	119.59	118.49	116.65	115.62	113.35	112.19	109.96	107.33	104.17	100.16	95.34	88.38	77.25	0.0
0.0	77.09	88.48	95.81	100.79	104.31	107.63	110.51	113.19	114.64	116.27	118.29	120.07	120.73	121.56	122.2	123.87	124.35	124.94	125.23	125.76	125.7	125.54	125.58	125.32	125.19	125.15	125.41	124.83	124.55	124.58	123.94	123.62	121.58	120.88	119.85	119.12	117.67	116.6	114.77	112.67	110.42	107.73	104.47	100.71	94.97	88.12	77.13	0.0
0.0	76.48	87.52	94.78	99.92	103.4	106.59	109.53	111.3	113.48	115.64	116.29	117.72	119.09	120.02	121.14	121.62	122.62	123.03	123.48	123.24	123.5	123.41	123.9	124.0	123.91	123.61	123.5	122.73	122.68	122.4	122.04	121.52	120.26	119.67	118.28	117.82	116.31	115.32	113.0	110.67	108.86	106.22	103.47	99.77	94.49	87.6	76.12	0.0
0.0	76.81	87.99	95.18	101.26	104.85	108.28	110.24	112.65	114.78	116.56	118.04	118.89	120.24	120.94	122.11	123.22	123.89	124.26	124.25	125.1	125.68	125.21	125.26	125.34	125.21	124.77	124.56	124.7	124.29	123.57	123.41	122.68	121.93	120.99	120.01	118.53	117.48	115.91	113.93	112.39	110.49	107.27	103.75	100.43	95.47	87.65	76.8	0.0
0.0	76.84	87.91	95.46	100.78	104.62	108.06	110.08	112.7	114.34	116.54	117.88	119.87	121.11	121.51	122.26	123.21	123.26	123.51	123.78	124.39	124.93	124.96	125.06	125.35	125.73	125.74	125.86	125.31	125.05	124.11	123.66	122.73	121.65	121.24	120.49	119.2	117.16	116.01	114.39	112.31	110.36	107.33	104.52	100.46	95.07	88.08	76.27	0.0
0.0	76.89	87.94	95.31	99.95	104.36	107.12	109.51	111.44	113.91	115.41	116.95	118.46	119.48	120.61	121.41	122.09	122.56	123.12	124.46	124.54	124.49	125.01	125.84	125.6	124.68	125.32	125.22	125.42	124.19	123.5	123.29	123.2	122.39	120.99	120.13	119.13	117.67	116.54	114.8	112.78	110.93	107.71	104.82	100.52	95.18	88.38	77.13	0.0
0.0	76.54	87.84	94.82	100.61	104.61	107.52	110.07	112.29	114.16	116.11	117.67	118.58	120.31	120.97	121.67	122.44	122.79	123.77	123.76	123.91	124.65	125.01	124.34	124.0	124.21	124.12	124.45	123.55	123.28	122.96	122.63	122.67	121.77	120.28	119.44	119.27	117.72	116.62	114.08	111.81	110.23	106.75	104.25	99.92	94.74	87.88	76.7	0.0
0.0	76.82	88.04	94.95	100.1	104.3	107.8	110.54	113.3	115.09	117.14	118.5	119.77	121.31	122.28	122.85	124.34	124.55	125.31	125.28	125.23	125.63	126.13	125.76	126.51	126.23	125.87	125.55	125.31	125.42	124.59	123.68	123.06	122.21	121.52	120.6	119.04	117.88	116.82	114.98	112.97	110.26	107.36	104.64	100.74	95.31	88.27	76.67	0.0
0.0	76.8	87.84	95.37	100.57	104.55	107.62	110.0	112.56	114.08	115.72	116.97	118.45	119.48	120.5	121.14	121.92	121.98	122.8	123.07	123.82	124.47	125.13	125.25	125.36	125.14	124.36	124.99	124.8	124.63	124.44	123.28	122.04	121.93	120.74	119.84	119.24	118.0	115.81	114.7	112.77	109.86	107.39	104.08	100.69	95.63	88.32	76.23	0.0
0.0	76.84	87.99	95.15	99.66	103.85	107.46	109.91	112.56	114.43	115.69	117.5	119.19	120.02	121.27	121.81	122.57	122.83	123.2	123.63	124.24	124.26	125.33	125.12	124.63	125.11	124.31	124.74	124.37	124.13	123.61	123.02	122.56	122.2	120.82	120.22	118.75	117.58	116.21	114.33	111.69	109.77	107.8	104.59	100.57	94.89	87.6	77.25	0.0
