0.0	89.68	102.6	111.4	117.69	122.57	125.83	128.38	131.21	133.33	135.84	137.49	139.48	140.6	142.19	143.37	144.64	145.71	146.01	146.42	147.27	147.25	148.22	149.14	149.81	150.04	150.0	149.73	150.25	149.74	148.95	148.86	148.76	148.14	148.18	147.7	146.86	146.21	146.1	145.62	144.18	142.84	142.14	140.22	138.78	137.31	135.39	132.93	130.9	128.24	124.84	120.82	116.33	109.88	102.4	89.83	0.0
0.0	90.22	102.9	111.21	117.86	122.26	125.72	128.57	131.49	133.64	135.94	137.8	140.11	141.17	142.55	143.8	144.91	146.09	146.5	147.56	147.6	148.41	148.59	148.92	149.03	149.74	150.07	150.07	149.73	149.38	149.68	150.01	149.3	148.55	148.62	148.16	148.32	147.41	146.49	146.18	144.27	144.15	143.06	141.54	139.6	137.4	136.3	134.09	132.08	129.38	125.84	122.65	117.95	112.2	103.94	89.88	0.0
0.0	89.61	102.57	110.36	116.96	122.11	125.62	128.97	130.56	133.77	135.1	137.43	138.86	139.88	142.19	142.7	143.76	145.57	146.29	147.21	147.14	147.57	148.23	148.62	148.85	149.29	148.89	149.39	149.31	149.58	148.93	149.73	149.25	148.74	148.26	147.57	146.77	146.16	145.77	144.8	144.34	143.27	142.15	140.26	138.89	138.0	136.18	133.89	131.55	128.67	125.51	121.7	117.09	111.17	103.13	90.04	0.0
0.0	89.67	102.61	111.15	117.69	121.89	125.32	127.77	130.59	133.91	135.92	137.89	139.41	140.6	141.54	143.18	144.56	145.74	146.49	146.9	146.95	147.52	148.2	148.07	149.17	148.98	149.19	149.43	149.45	149.35	149.81	149.06	149.37	149.38	149.55	149.04	147.73	147.66	147.17	145.53	145.14	143.8	142.44	141.37	139.45	137.9	135.85	133.71	132.06	128.61	125.34	122.08	117.2	111.4	102.96	89.2	0.0
0.0	89.82	103.04	111.53	116.54	121.66	125.06	128.36	131.73	133.85	136.82	138.83	140.29	141.9	142.67	143.97	145.33	146.52	146.43	147.76	147.56	148.17	148.97	149.32	149.59	150.76	150.65	150.9	150.72	151.13	150.99	150.51	149.87	150.42	149.23	149.74	148.98	148.05	146.97	145.97	144.99	144.36	142.53	141.42	140.11	138.27	136.73	134.45	131.58	128.71	126.06	122.33	117.61	111.96	103.53	89.71	0.0
0.0	89.37	102.11	110.32	116.19	120.8	125.37	128.85	131.22	133.43	136.12	137.6	138.76	140.33	141.2	142.28	143.96	145.15	145.98	146.67	147.22	148.41	148.48	148.94	149.32	149.06	149.88	149.88	149.7	149.57	149.09	148.88	147.91	147.9	147.77	147.38	146.98	146.2	145.51	144.26	144.33	143.24	142.49	141.05	139.01	137.75	135.57	133.74	131.67	128.85	125.92	122.06	116.93	110.66	102.36	89.62	0.0
0.0	89.33	102.74	111.06	116.89	122.17	125.16	128.45	131.38	134.15	135.99	137.9	140.2	141.3	142.56	144.32	145.76	145.49	146.81	147.13	148.13	148.42	148.45	149.2	149.52	149.54	149.64	150.17	150.14	149.83	149.93	149.76	150.0	149.41	148.85	148.53	147.97	147.42	146.25	145.44	144.52	143.38	142.86	141.12	139.19	137.61	135.66	133.52	131.08	128.34	125.54	121.25	116.53	110.62	102.66	89.38	0.0
0.0	90.59	103.93	111.7	118.05	122.58	126.22	129.25	132.26	134.4	136.72	138.29	139.59	141.21	142.9	143.69	145.52	146.64	147.1	147.55	149.45	149.29	149.44	149.77	149.33	149.58	150.0	149.44	149.33	149.65	148.88	149.6	149.28	149.34	148.95	148.51	147.59	146.55	146.7	145.74	144.93	143.53	141.83	140.6	139.78	138.47	136.34	134.74	131.64	129.26	125.39	122.13	117.8	111.47	102.93	90.17	0.0
0.0	90.1	103.38	111.82	117.25	121.62	126.06	129.38	131.93	134.27	135.86	138.28	140.27	140.87	142.65	143.45	144.71	145.48	145.92	146.95	147.94	148.33	149.09	149.82	149.68	150.2	150.27	150.44	150.48	150.03	150.56	149.87	149.93	149.89	148.81	148.1	146.87	146.01	145.94	144.88	144.13	143.27	142.39	141.16	139.64	137.47	135.93	133.95	131.53	129.02	126.0	121.75	117.26	110.92	102.92	89.74	0.0
0.0	90.47	103.84	111.92	118.12	122.76	126.89	129.87	132.41	134.48	136.13	138.06	139.73	141.5	142.36	143.37	144.3	145.58	146.1	146.93	147.6	148.45	148.7	149.09	149.76	149.81	150.19	149.76	150.22	150.18	149.71	149.32	149.3	148.25	148.91	148.54	148.04	146.95	146.21	145.64	144.85	143.77	143.21	141.08	139.45	137.85	136.76	134.05	131.59	128.82	126.06	122.34	117.96	111.84	103.36	90.29	0.0
0.0	90.07	102.92	111.45	116.93	122.19	125.45	128.57	131.4	134.62	136.26	138.35	139.49	140.69	142.0	143.91	144.36	145.58	146.34	147.5	147.78	148.93	149.86	149.77	149.52	150.26	149.71	150.14	149.81	149.19	149.67	149.77	149.25	148.92	147.75	147.46	147.49	146.04	145.11	145.15	144.09	142.67	142.09	141.03	139.42	137.2	136.22	134.03	131.6	128.59	125.15	121.61	117.01	111.15	103.07	90.23	0.0
0.0	90.09	102.73	111.18	117.13	121.56	125.04	128.14	131.18	134.01	136.04	137.77	139.96	140.94	142.06	143.51	144.61	145.39	146.57	147.06	147.79	148.2	149.29	149.88	149.93	149.9	150.57	150.49	150.17	150.42	149.79	149.66	148.85	148.79	148.37	148.07	147.56	147.44	146.72	146.01	144.94	143.9	142.57	140.6	139.45	138.42	136.3	134.39	131.58	128.67	125.41	121.85	116.76	110.56	102.36	89.73	0.0
0.0	89.45	102.18	110.84	116.84	121.56	125.74	128.83	131.89	134.31	135.91	138.13	139.61	141.49	142.0	143.32	143.73	144.76	145.92	146.7	146.76	147.17	147.85	148.12	149.12	148.93	148.71	148.58	148.33	148.65	148.42	148.42	148.89	148.73	147.76	147.91	147.11	146.8	145.82	144.73	144.18	142.74	141.8	140.52	139.09	137.33	135.54	133.23	131.1	128.53	125.52	121.6	116.9	111.82	103.15	89.69	0.0
0.0	89.58	102.46	110.77	116.53	120.94	124.99	127.95	130.68	132.79	134.82	136.45	137.83	139.4	140.53	141.96	143.29	143.74	144.59	145.31	145.37	146.15	146.88	147.07	147.78	147.9	148.9	149.33	148.77	148.42	147.73	147.84	147.45	147.37	146.06	145.81	145.24	145.31	143.82	143.59	142.22	141.78	140.45	139.45	138.31	136.38	134.66	132.9	130.18	128.1	124.96	120.97	116.67	110.98	102.9	89.53	0.0
0.0	89.82	102.69	111.43	117.23	121.68	124.74	128.71	131.23	133.35	135.63	137.91	139.53	141.55	142.57	144.28	145.17	146.03	146.21	147.19	147.63	148.3	148.74	148.64	149.07	149.78	150.02	150.25	149.88	150.41	150.17	149.84	149.56	149.62	149.12	148.62	147.77	147.67	147.3	145.76	145.37	144.37	143.01	141.67	139.93	137.92	136.39	134.5	132.27	129.49	125.98	121.92	117.44	111.57	103.46	89.77	0.0
0.0	89.54	102.54	110.63	116.68	121.34	125.39	128.58	131.28	134.28	135.37	137.52	138.48	139.77	141.24	142.23	143.39	143.96	144.44	145.42	146.6	147.3	148.22	148.75	148.27	148.67	148.99	149.33	149.47	149.35	149.71	149.07	149.01	148.38	148.39	148.05	147.26	146.22	145.66	145.56	144.01	143.02	141.67	141.01	139.18	137.67	136.28	134.3	131.57	128.94	125.27	121.69	116.52	110.84	102.71	89.56	0.0
0.0	89.8	102.86	110.5	116.86	121.44	126.0	128.26	131.29	133.75	136.43	138.76	140.08	141.38	142.93	143.88	144.93	145.77	146.5	147.38	147.58	149.22	149.61	149.81	150.47	151.01	150.72	150.78	150.98	151.09	150.1	149.96	149.7	148.83	148.18	147.67	147.12	146.55	146.0	145.49	145.13	143.5	142.29	141.38	139.65	138.12	137.11	134.58	132.17	129.49	125.81	121.9	117.89	111.37	102.46	90.02	0.0
0.0	90.1	103.32	111.77	117.67	121.78	125.08	128.4	131.55	133.76	135.7	136.87	139.47	140.99	143.1	143.7	143.8	145.23	146.64	147.0	147.72	148.29	148.19	149.05	149.34	148.84	149.16	149.19	148.93	149.45	149.31	150.01	149.14	148.79	148.81	147.96	147.65	146.45	146.33	145.86	144.11	143.27	141.57	140.8	139.78	138.22	136.33	134.49	131.59	128.63	125.23	121.58	117.32	110.81	103.04	90.02	0.0
0.0	90.08	103.49	111.87	118.03	122.6	126.34	129.05	132.35	134.73	136.57	139.07	140.49	142.12	142.4	143.92	145.18	146.87	146.71	147.8	148.63	149.44	150.09	150.34	150.96	150.59	150.15	150.52	150.5	150.14	150.35	149.81	149.3	149.52	148.95	148.79	148.51	147.45	146.29	145.17	144.22	142.83	142.12	140.96	139.21	137.86	135.72	133.87	131.44	128.89	125.61	121.89	117.16	111.22	103.15	90.01	0.0
0.0	90.08	103.56	111.59	117.6	122.55	126.34	129.67	132.45	134.15	136.68	138.71	140.76	142.03	143.28	145.0	145.59	146.15	146.86	147.7	147.88	148.9	150.15	150.44	150.16	150.92	151.34	151.47	150.12	150.27	150.2	149.81	149.74	149.8	149.78	148.29	148.04	148.69	147.35	146.54	145.29	144.56	142.36	142.08	140.61	139.03	137.02	134.63	132.48	129.86	126.3	122.11	117.46	111.38	103.38	90.09	0.0
0.0	89.39	102.79	111.14	117.43	122.19	126.12	128.78	131.85	133.89	136.08	138.29	140.66	141.61	142.73	144.01	144.97	146.49	147.58	147.96	148.56	149.33	149.68	149.44	150.45	150.38	150.6	150.26	149.78	149.87	149.5	149.27	148.71	148.53	148.75	148.01	146.76	146.51	145.7	145.63	144.15	142.95	141.28	140.91	139.27	138.27	136.42	133.97	131.41	128.33	125.97	122.15	117.47	111.14	102.78	89.73	0.0
0.0	90.21	103.0	111.3	117.32	121.67	125.78	128.8	131.34	133.89	136.21	137.9	139.84	140.91	142.98	143.59	144.95	146.22	147.32	147.42	148.59	149.2	149.0	149.58	150.12	150.84	150.21	150.84	149.79	150.31	150.05	150.8	150.74	150.25	149.77	149.47	149.27	148.93	147.9	146.96	146.24	145.24	143.28	142.7	141.02	139.64	137.74	135.86	132.49	129.01	125.64	121.58	116.92	111.27	103.37	89.88	0.0
0.0	89.83	102.02	110.8	116.27	121.22	124.59	127.72	130.29	132.05	134.02	136.84	138.43	139.44	141.07	142.7	142.95	144.64	145.59	145.72	146.51	147.78	147.51	147.87	148.43	148.25	148.18	148.79	149.02	148.87	148.13	148.22	148.53	148.01	147.52	147.3	147.02	145.85	145.43	144.31	144.36	142.91	141.76	140.56	138.68	137.26	135.55	133.61	131.03	128.27	125.42	121.8	117.3	111.04	102.9	89.88	0.0
0.0	89.95	102.67	111.17	116.89	121.56	125.47	129.11	131.98	133.77	135.75	137.51	138.88	140.6	141.42	142.46	144.34	145.29	146.03	146.88	147.56	148.07	148.11	148.67	149.63	149.69	150.71	149.76	149.65	149.72	149.54	149.15	149.34	148.55	148.21	147.99	147.36	145.9	144.96	144.59	143.53	142.79	141.35	139.86	139.56	137.26	135.56	134.19	131.75	129.7	126.37	122.77	117.39	111.9	102.88	89.65	0.0
0.0	89.71	102.71	110.99	116.64	121.43	125.23	128.7	131.74	134.39	136.28	137.89	139.35	140.77	142.19	143.96	144.65	146.08	146.68	147.68	147.58	148.41	148.64	148.74	149.63	149.95	150.17	149.93	150.38	150.59	150.92	150.07	150.04	150.18	149.1	149.22	147.59	146.79	146.59	145.68	144.96	144.25	143.0	141.88	139.91	138.43	137.0	134.88	131.88	129.61	126.46	122.16	117.66	112.24	103.09	89.77	0.0
0.0	89.96	102.88	110.72	117.58	122.04	125.3	128.67	131.42	133.64	135.67	137.83	139.39	141.2	142.15	143.46	144.07	145.06	145.51	146.6	147.4	148.05	148.87	149.07	149.21	149.59	149.42	149.93	150.33	149.64	149.16	149.51	148.83	148.73	148.28	147.56	147.26	146.2	145.91	144.73	144.21	142.98	141.4	140.6	139.32	136.99	135.4	133.37	130.8	128.28	124.94	121.53	117.09	111.79	102.89	90.08	0.0
0.0	89.48	102.91	110.15	116.9	121.24	125.4	128.62	131.03	133.13	135.67	137.18	138.71	140.64	141.67	142.52	143.97	144.87	145.57	146.96	146.77	147.01	147.47	148.21	148.26	148.7	149.16	148.84	148.6	148.73	148.46	148.46	147.96	147.86	148.0	147.36	146.81	146.4	146.52	145.6	144.89	143.72	142.99	141.04	139.57	138.09	136.08	133.8	131.15	128.98	125.6	121.51	116.87	110.66	102.79	89.52	0.0
0.0	89.79	102.4	111.07	117.89	122.1	125.92	128.69	132.13	134.11	135.76	137.57	139.09	140.97	141.38	142.71	143.98	145.15	145.7	146.14	147.27	147.75	148.73	148.73	149.15	149.11	150.01	150.35	150.16	149.98	149.82	149.42	149.48	149.34	148.86	148.35	147.4	146.96	145.65	144.46	144.05	143.15	141.34	140.88	138.88	137.91	136.21	133.43	131.15	129.22	125.6	122.05	117.6	111.51	103.22	90.6	0.0
0.0	89.25	102.31	111.47	117.04	121.28	124.54	128.38	131.05	133.87	136.56	137.73	138.99	140.45	142.25	143.05	143.95	145.43	146.84	146.75	146.82	147.59	148.55	148.41	149.5	149.11	149.77	150.22	150.53	150.11	150.11	150.03	150.05	149.5	149.53	148.35	147.63	146.73	145.93	145.52	144.4	143.2	142.02	141.06	139.65	137.75	135.53	133.64	131.28	128.68	125.84	121.99	116.98	110.69	102.63	89.44	0.0
0.0	90.1	102.68	111.49	116.8	121.78	125.31	128.92	132.2	134.75	136.83	138.22	139.99	141.82	142.85	143.57	144.2	146.05	147.83	147.73	148.29	147.76	148.94	149.67	150.05	150.06	150.59	149.54	149.78	150.13	150.16	149.69	150.07	148.9	148.44	148.14	147.59	146.88	146.5	145.27	144.35	142.56	141.46	140.32	138.84	137.33	135.24	133.47	131.16	128.6	125.62	121.37	116.99	111.46	103.58	90.08	0.0
0.0	89.38	103.31	111.33	116.84	121.84	125.3	129.56	131.28	133.43	136.31	137.54	139.45	141.0	141.99	143.02	144.42	145.86	146.39	146.29	147.63	147.75	147.44	147.94	148.12	148.72	148.32	148.88	148.66	149.8	150.03	149.74	149.62	149.18	149.44	148.61	148.07	147.76	146.92	145.82	144.67	143.69	142.28	141.13	139.63	137.81	135.63	134.03	131.46	129.28	126.36	121.97	118.03	110.79	102.4	89.65	0.0
0.0	89.84	103.27	111.07	116.88	120.86	124.95	128.2	131.24	133.99	135.54	137.04	138.98	140.59	141.42	143.02	144.18	144.64	145.69	146.32	147.27	147.67	148.59	148.53	149.02	149.32	149.42	149.6	149.76	149.58	149.57	149.28	148.93	148.82	148.57	147.29	146.46	146.6	146.08	145.23	143.76	142.83	142.13	140.64	138.67	137.55	135.35	133.73	131.08	128.89	125.16	121.8	116.44	111.2	102.46	89.76	0.0
0.0	89.46	101.97	110.91	117.02	121.45	125.31	128.8	131.91	134.68	135.53	137.28	139.11	140.65	142.27	143.13	143.62	144.15	145.3	146.0	146.56	147.54	147.4	147.64	148.09	148.7	148.57	148.94	149.51	149.63	148.99	149.23	149.01	148.19	148.18	148.25	147.22	146.57	146.25	145.42	144.26	143.35	141.96	140.32	138.86	137.1	135.14	133.14	131.57	128.36	124.82	121.55	116.5	110.52	101.95	89.69	0.0
0.0	89.38	102.9	111.46	117.65	122.01	125.22	128.01	131.29	133.95	136.03	138.3	140.01	140.75	142.5	143.75	144.76	145.62	146.33	147.4	148.29	148.75	148.38	149.7	149.4	150.36	150.6	150.24	149.89	149.96	149.79	149.82	149.67	149.26	148.71	148.35	147.96	147.44	146.29	146.19	144.97	143.76	141.93	141.55	140.07	137.69	135.94	133.45	130.86	128.45	125.28	122.14	117.65	111.68	103.34	90.29	0.0
0.0	89.83	102.72	110.54	116.33	121.45	124.78	127.92	130.84	133.11	135.19	137.19	138.87	141.12	142.1	142.67	143.92	144.82	145.36	147.15	147.9	148.71	149.15	149.09	149.15	149.32	149.11	149.81	150.31	150.62	150.65	149.9	150.12	148.45	148.41	147.73	147.03	146.72	145.58	144.75	143.94	142.84	141.56	140.21	138.55	137.57	135.11	132.91	130.71	127.73	124.83	121.14	115.85	109.81	102.32	89.4	0.0
0.0	89.77	103.18	110.86	116.76	122.02	125.48	129.13	131.49	133.72	136.28	136.94	138.99	140.18	141.05	142.77	143.87	144.5	145.58	146.72	147.57	147.24	148.58	148.42	148.24	148.95	148.55	149.0	149.03	149.36	148.91	149.11	149.29	148.73	148.44	148.29	147.21	147.05	146.99	145.88	144.34	144.27	142.35	141.26	139.54	137.73	136.06	133.68	131.27	129.07	125.59	122.23	117.52	110.96	102.05	89.52	0.0
0.0	89.85	103.39	111.11	117.37	122.46	126.51	128.84	132.19	134.78	136.64	138.84	139.87	141.32	142.37	143.45	144.83	145.8	146.72	146.71	147.55	147.83	148.8	149.26	148.77	149.37	149.62	148.7	149.4	149.48	149.12	149.69	149.46	149.82	149.25	148.18	148.87	147.45	146.22	145.84	145.41	143.34	141.98	140.86	139.3	137.35	135.79	133.58	131.33	128.62	125.02	121.89	117.01	111.56	103.2	89.99	0.0
0.0	89.39	102.19	109.97	116.21	121.37	124.91	127.85	131.01	133.13	135.12	136.64	139.33	140.39	141.97	143.06	144.15	145.41	145.82	146.62	147.13	147.55	148.11	148.12	148.75	148.92	149.21	149.18	148.72	148.85	149.5	149.87	148.81	148.45	147.09	147.14	146.36	147.02	145.92	144.59	144.34	142.89	141.79	141.25	139.45	137.4	135.66	133.66	130.78	128.2	125.16	121.89	117.08	110.74	102.17	89.56	0.0
0.0	89.24	103.07	110.41	116.84	122.26	125.21	128.31	130.87	133.21	135.32	136.74	138.21	140.33	141.5	142.78	143.65	143.88	145.12	145.43	146.82	146.85	147.15	147.64	147.87	148.37	148.95	149.3	149.02	148.67	148.61	148.41	148.3	147.89	147.17	147.03	145.85	145.81	145.24	144.64	143.35	141.98	141.02	140.02	138.71	136.88	134.74	133.63	131.15	128.38	124.85	122.05	117.05	111.03	103.17	89.6	0.0
0.0	90.21	103.43	111.96	117.84	122.27	125.91	129.4	131.98	134.02	136.62	138.31	140.39	142.69	142.86	144.58	145.56	145.79	147.0	147.77	148.55	148.45	148.4	149.09	149.22	148.77	149.38	149.63	149.67	149.73	149.02	149.4	148.82	148.37	148.0	148.08	147.4	147.06	145.98	145.81	144.96	143.39	142.11	141.35	139.46	137.55	135.85	134.53	132.06	129.01	127.04	122.17	117.7	111.02	102.96	90.19	0.0
0.0	89.98	102.78	110.84	116.37	121.79	126.12	129.1	132.32	134.45	137.03	138.37	139.86	141.15	142.32	143.34	144.22	145.43	145.42	146.7	147.63	147.9	148.44	148.85	149.31	149.84	150.27	150.01	149.77	149.9	148.99	148.61	148.94	148.77	148.3	147.66	147.45	146.39	145.65	145.43	144.5	143.59	141.77	140.21	139.17	137.68	135.73	132.91	130.68	128.97	125.37	121.05	116.82	110.93	103.27	90.12	0.0
0.0	89.82	103.22	110.74	116.87	121.22	125.66	128.79	131.13	132.39	134.8	136.89	138.59	140.29	141.56	143.01	144.09	145.24	145.66	146.89	147.75	148.08	148.54	148.67	148.77	148.7	149.71	149.54	149.48	149.43	149.83	149.37	148.8	148.36	148.32	148.02	147.49	146.41	145.24	144.6	144.45	143.65	142.03	140.78	139.4	138.42	135.72	133.66	131.74	128.52	125.79	121.95	116.62	110.89	102.95	90.1	0.0
0.0	89.53	102.93	111.13	117.18	121.98	126.31	129.05	131.22	134.22	136.62	137.38	138.88	140.78	141.19	142.87	143.93	144.41	146.01	146.99	147.23	148.12	148.81	148.99	149.01	149.26	149.17	149.11	149.07	149.19	148.64	148.48	149.16	148.64	147.78	147.02	147.21	145.91	145.19	144.64	143.77	142.73	141.89	140.22	139.06	137.75	135.91	133.01	131.76	129.41	126.07	122.04	117.44	111.32	103.28	89.92	0.0
0.0	90.09	102.56	110.98	117.15	122.52	126.8	129.58	131.81	135.18	136.92	138.61	140.3	141.29	142.96	143.62	144.01	145.64	146.39	147.66	148.04	148.59	149.06	148.88	149.43	149.68	150.14	150.17	150.6	150.21	149.97	150.17	149.28	149.01	148.8	148.61	147.98	147.23	146.18	146.08	144.84	143.57	142.11	141.49	140.08	138.49	136.32	134.03	131.96	129.71	126.49	122.95	117.73	111.35	103.05	90.05	0.0
0.0	89.73	103.08	111.44	117.72	121.84	126.35	129.15	132.56	135.07	137.08	138.73	140.68	141.59	143.27	144.54	144.99	145.64	146.2	147.78	148.06	148.99	148.92	149.3	149.9	149.83	149.07	149.82	149.88	149.82	149.46	148.81	148.55	148.55	147.88	147.53	147.06	147.05	146.74	145.28	144.49	143.1	141.73	140.51	139.49	138.0	136.21	134.15	131.74	129.05	126.29	121.92	117.37	111.25	103.05	89.94	0.0
0.0	90.14	103.24	110.81	116.69	121.39	125.2	128.82	131.33	133.89	136.07	138.12	140.61	141.37	142.59	142.75	144.39	145.53	146.66	147.21	147.51	148.21	148.7	148.82	149.46	150.38	150.46	150.38	150.67	150.74	150.21	149.62	149.13	149.09	148.58	148.22	147.85	146.91	145.94	145.79	144.89	143.28	142.6	140.61	139.35	137.75	136.53	134.19	131.58	129.68	126.29	122.27	117.38	111.17	102.58	89.74	0.0
0.0	90.06	103.1	111.19	117.46	121.56	125.32	128.66	130.84	133.52	136.15	137.88	139.36	141.03	142.47	143.1	144.59	145.44	146.21	146.28	147.74	148.64	149.34	150.4	150.68	150.89	150.66	150.26	150.39	150.53	150.17	150.39	149.62	149.57	149.37	149.08	149.02	148.2	147.13	146.22	145.33	143.84	143.07	141.23	140.06	137.87	136.58	134.16	131.66	129.06	125.71	121.57	116.96	111.14	102.3	89.43	0.0
0.0	89.94	102.57	111.18	117.56	121.69	126.65	129.71	131.66	134.78	136.68	138.75	140.07	141.87	142.83	144.08	144.94	146.05	147.09	147.25	148.42	148.86	148.76	149.3	149.13	149.83	149.81	149.72	149.85	150.35	150.24	149.76	149.95	148.94	149.0	148.11	147.81	147.04	146.07	145.62	144.94	143.8	142.3	140.83	140.25	138.4	136.51	133.9	132.02	129.59	125.67	122.39	117.04	110.94	103.02	89.95	0.0
0.0	89.61	102.87	111.53	117.05	121.68	125.65	128.43	131.77	133.96	135.44	137.08	139.6	140.35	141.54	143.35	143.87	144.47	144.99	145.71	147.23	147.51	147.5	148.65	148.99	149.44	149.3	149.47	149.38	149.26	149.3	149.71	149.05	148.92	148.76	148.0	147.62	146.78	146.27	145.5	144.5	143.82	142.23	141.72	140.26	137.8	136.24	134.32	131.65	128.54	125.19	121.74	116.94	110.74	102.64	89.35	0.0
0.0	89.4	101.98	111.2	117.13	121.79	125.76	128.95	131.59	133.3	135.15	136.92	138.96	140.05	141.51	142.4	143.47	144.48	145.21	145.96	146.89	147.05	147.68	147.93	147.94	148.65	148.37	149.37	150.08	149.49	149.18	149.08	149.23	148.47	147.97	147.24	146.36	145.87	145.3	144.36	143.62	142.86	141.75	140.87	139.54	138.36	136.04	133.94	130.86	128.07	124.89	122.05	116.98	111.15	103.29	89.56	0.0
0.0	89.24	102.89	110.57	117.01	121.63	125.97	128.58	131.45	134.02	136.36	138.09	139.73	141.6	142.12	143.93	145.22	146.11	146.28	146.66	147.56	148.45	148.36	148.67	148.42	149.2	149.6	149.32	149.38	149.84	149.45	149.55	149.3	149.58	149.01	147.82	147.55	146.77	146.3	145.44	144.65	143.3	142.23	140.51	139.76	137.77	136.16	133.27	131.09	128.33	125.25	121.63	117.28	110.89	102.77	89.88	0.0
