0.0	83.41	88.26	90.56	92.35	92.76	93.21	94.06	94.39	93.93	93.76	93.76	94.46	94.35	94.84	94.16	94.13	93.95	94.53	94.88	95.11	94.92	94.9	95.22	95.52	95.12	95.0	95.15	95.58	95.08	94.78	94.97	95.13	94.65	95.1	95.65	95.3	94.89	94.74	94.85	94.73	95.17	94.75	94.69	94.59	95.25	94.66	94.95	94.84	94.12	94.51	94.75	94.59	94.55	94.62	94.51	94.23	93.61	93.65	92.88	92.18	90.99	88.62	83.33	0.0
0.0	83.23	88.57	90.98	91.77	92.75	92.65	93.11	93.95	93.9	93.93	93.7	93.96	93.97	94.23	94.71	94.27	94.56	94.68	95.3	95.1	94.81	95.04	94.35	94.82	94.89	95.17	94.91	94.36	95.09	95.01	94.92	94.43	94.63	94.81	94.58	94.81	94.99	94.73	94.57	94.3	94.24	94.84	94.46	94.58	94.81	94.05	94.12	93.65	94.49	94.03	94.91	93.75	93.58	93.68	93.5	92.94	92.43	92.03	92.17	91.35	90.39	88.15	82.83	0.0
0.0	83.92	88.57	91.04	92.61	92.54	93.69	94.04	93.73	94.53	93.97	93.96	94.36	93.97	94.39	94.88	94.99	95.07	94.92	95.22	94.44	94.61	94.73	94.15	94.99	94.87	94.61	95.37	94.87	95.07	94.17	94.81	94.37	95.09	95.05	95.51	95.42	95.27	95.48	94.94	94.85	95.06	95.23	95.16	94.86	94.61	94.89	95.17	94.93	94.03	94.62	94.69	95.02	95.06	94.78	93.88	93.19	93.19	93.22	92.75	91.89	90.25	88.29	82.98	0.0
0.0	82.71	88.46	91.03	92.34	93.09	93.74	93.36	93.87	94.15	94.06	94.06	94.57	94.66	94.1	95.19	95.09	94.86	95.02	95.08	94.58	95.35	94.57	94.5	94.72	94.99	94.98	95.17	95.8	95.46	95.08	95.05	95.27	94.79	94.25	94.61	94.4	94.6	94.76	94.37	94.56	95.41	96.02	95.36	95.1	95.31	94.74	94.4	94.93	94.64	94.75	94.5	94.57	94.56	94.28	94.14	93.65	93.06	93.15	92.44	92.32	90.8	89.1	83.67	0.0
0.0	84.04	88.78	90.76	91.73	92.83	93.91	94.48	94.64	94.9	94.69	94.44	94.7	95.15	95.02	95.8	95.72	95.5	96.36	96.05	95.6	96.45	96.09	96.39	96.26	95.57	95.93	95.88	95.82	96.1	95.9	95.84	95.85	95.4	95.44	95.62	95.67	96.96	96.74	96.25	95.79	95.65	95.79	95.65	96.13	95.76	95.62	95.53	95.71	95.55	95.12	94.88	95.16	94.74	94.21	94.81	94.62	94.5	93.82	93.54	92.32	90.85	88.9	83.71	0.0
0.0	82.96	88.71	90.33	91.33	92.18	93.0	93.23	93.93	94.06	94.1	94.36	94.48	94.49	94.37	94.46	94.38	95.3	94.95	94.94	95.03	94.89	94.77	94.84	95.23	95.12	95.27	94.78	94.72	94.9	94.91	94.51	94.66	94.87	95.16	94.89	94.47	94.75	94.27	95.05	95.12	95.33	95.36	94.87	94.93	95.08	94.84	94.77	95.02	95.2	94.53	94.69	94.61	94.59	93.87	93.7	93.16	93.19	92.84	92.36	91.24	89.98	88.53	83.65	0.0
0.0	82.97	87.99	90.8	91.68	92.5	93.16	93.11	93.7	93.75	93.93	94.95	94.59	94.53	94.46	94.1	94.97	94.0	94.69	94.35	94.42	94.92	94.79	94.95	95.31	94.94	94.5	94.96	94.69	94.96	94.27	94.68	94.74	94.73	94.94	94.87	94.76	94.79	94.51	94.9	94.48	94.32	94.44	93.8	94.11	93.71	93.33	93.97	93.99	94.54	94.28	94.26	93.46	93.88	93.44	93.37	92.99	92.94	92.47	92.17	91.7	90.26	88.61	83.69	0.0
0.0	82.68	88.26	90.41	91.32	92.25	92.62	93.29	93.43	93.25	93.7	93.36	93.68	94.26	94.08	94.31	94.03	94.03	94.45	94.45	94.7	94.32	94.64	95.06	94.95	94.62	94.43	94.15	93.6	93.76	93.91	93.93	94.37	94.9	93.85	94.28	94.39	93.99	93.54	93.69	94.23	94.03	94.28	93.92	93.82	93.49	94.14	94.41	93.72	93.51	93.85	93.53	93.46	93.8	93.8	93.29	93.65	93.18	93.32	92.19	91.29	89.71	87.41	83.04	0.0
0.0	83.1	88.59	91.11	92.01	93.03	93.35	93.24	93.43	93.97	94.35	94.21	94.08	94.67	94.65	94.09	94.25	94.32	94.22	94.27	94.28	94.99	94.77	94.31	94.34	94.81	95.27	94.55	95.07	94.53	95.18	94.74	94.69	95.07	94.58	93.82	94.19	94.0	94.67	94.5	94.77	94.53	94.53	94.53	94.4	94.07	94.2	94.02	94.55	94.01	94.27	93.83	94.61	94.11	94.71	94.18	93.84	93.12	92.77	92.65	91.72	90.19	87.95	83.16	0.0
0.0	82.98	88.19	90.54	91.96	92.08	92.88	93.0	93.28	93.45	93.23	93.16	93.64	94.42	93.92	93.47	93.98	93.76	94.39	93.64	94.47	94.14	94.49	94.46	94.37	94.61	93.95	94.66	94.06	93.94	94.47	94.08	94.27	94.57	94.08	93.96	94.87	94.12	93.93	93.61	94.17	93.14	93.82	93.9	94.24	93.64	94.18	93.69	93.91	93.93	93.78	94.18	93.87	93.39	93.57	93.57	93.36	93.31	92.77	91.94	91.17	89.96	87.29	83.2	0.0
