0.9285714285714286	0.07142857142857142	0.0	1.0
0.8860544217687075	0.09013605442176871	0.023809523809523808	0.9996875000000001
0.8435374149659864	0.10884353741496598	0.047619047619047616	0.9971875
0.8010204081632653	0.12755102040816327	0.07142857142857142	0.9974999999999999
0.7585034013605442	0.14625850340136054	0.09523809523809523	0.9709375000000001
0.7159863945578231	0.1649659863945578	0.11904761904761904	0.8531249999999999
0.673469387755102	0.1836734693877551	0.14285714285714285	0.365
0.6309523809523809	0.20238095238095238	0.16666666666666666	-0.365625
0.5884353741496599	0.22108843537414966	0.19047619047619047	-0.680625
0.5459183673469388	0.23979591836734693	0.21428571428571427	-0.8128124999999999
0.5034013605442177	0.2585034013605442	0.23809523809523808	-0.87625
0.4608843537414966	0.27721088435374147	0.2619047619047619	-0.9071875
0.41836734693877553	0.29591836734693877	0.2857142857142857	-0.92125
0.3758503401360544	0.31462585034013607	0.30952380952380953	-0.94625
0.3333333333333333	0.3333333333333333	0.3333333333333333	-0.9490624999999999
